BusNum,BusNum:1,LineCircuit,LineXFType,XFAuto,XFRegMin,XFRegMax,XFRegTargetType,XFTapMin,XFTapMax,XFStep,XFTableNum,XFRegBus,OPFAreaXFPS,LineXfmr,TimeDomainSelectedXF,XFOPFRegEnforceLimits,XFConfiguration,XFFixedTap,XFFixedTap:1,XFNominalKV,XFNominalKV:1,LineTap,XFMVABase,FileType,FileType:1,FileType:2,UseDelay,UseSecRegRange,MoveDelay,MoveDelay:1,MoveDelay:2,MoveDelay:3,MoveDelay:4,MoveDelay:5,MoveDelay:6,MoveDelay:7,StepsToMove,StepsToMove:1,XFRegMin:1,XFRegMax:1,CustomFloat
110899,110902,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110902,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,6.049153
110900,110902,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110902,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,11.041896
110901,110902,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110902,NO ,YES,NO ,NO ,Delta - Gwye,1,1,20,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110905,110904,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110904,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,19.615383
110915,110914,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110914,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-34.438065
110917,110916,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110916,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,10.58648
110920,110919,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110919,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.180395
110922,110921,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110921,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-11.501147
110927,110926,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110926,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.962467
110929,110928,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110928,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.675759
110929,110928,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110928,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.675759
110930,110929,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110929,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,5.231996
110937,110940,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110940,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,9.61412
110938,110940,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110940,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-15.306891
110939,110940,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110940,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110942,110941,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110941,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.043221
110944,110943,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110943,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-14.161975
110944,110943,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110943,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-14.161975
110945,110944,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110944,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,9.174338
110948,110947,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110947,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,35.247677
110952,110951,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110951,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.430237
110953,110956,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110956,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.206901
110954,110956,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110956,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.969432
110955,110956,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110956,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110959,110958,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110958,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.476799
110959,110958,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110958,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.476799
110960,110959,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110959,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.653089
110961,110964,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110964,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,13.469563
110962,110964,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110964,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.851951
110963,110964,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110964,NO ,YES,NO ,NO ,Delta - Gwye,1,1,22,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110966,110969,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110969,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-9.488555
110967,110969,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110969,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.884964
110968,110969,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110969,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110971,110970,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110970,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-35.30286
110973,110972,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110972,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.155659
110973,110972,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110972,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.155659
110974,110973,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110973,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,11.327512
110975,110978,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110978,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,11.5659
110976,110978,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110978,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.398966
110977,110978,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110978,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110982,110985,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110985,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,10.626017
110983,110985,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110985,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,1.043289
110984,110985,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110985,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110987,110990,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110990,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.840985
110988,110990,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110990,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-4.517146
110989,110990,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110990,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110993,110992,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110992,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,12.661254
110999,110998,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110998,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-34.428379
111001,111000,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111000,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,20.192577
111003,111002,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111002,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-6.411594
111005,111004,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111004,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-11.797554
111007,111006,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111006,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,8.979612
111015,111014,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111014,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-35.9884
111020,111019,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111019,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-30.023403
111023,111022,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111022,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,15.050109
111027,111026,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111026,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,17.796381
111034,111033,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111033,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,22.568529
111036,111035,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111035,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,30.932274
111036,111035,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111035,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,30.932274
111037,111036,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111036,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,10.1309
111043,111042,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111042,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.304773
111046,111045,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111045,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,30.637703
111049,111048,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111048,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,28.73526
111052,111051,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111051,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,1.565957
111054,111053,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111053,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.564745
111056,111055,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111055,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,5.597696
111058,111057,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111057,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,28.626068
111061,111064,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111064,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.994001
111062,111064,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111064,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-4.038734
111063,111064,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111064,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
111068,111067,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111067,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,14.877679
111068,111067,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111067,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,14.877679
111068,111071,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111071,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.702586
111069,111071,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111071,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.591657
111070,111071,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111071,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
111073,111072,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111072,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,30.149534
111079,111078,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,111078,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.850759
