BusNum,BusName,BusNomVolt,BusPUVolt,BusAngle,BusG:1,BusB:1,AreaNum,ZoneNum,BANumber,SubNum,BusSlack,BusStatus,BusLongName,BusKVVolt,BusRad,BusE,BusF,BusMCMW,BusMWMCEnergy,BusMWMCCongestion,BusMWMCLosses,BusMCMVAR,BusMvarMCCongestion,BusMvarMCLosses,BusMCVolt,OwnerNum,BusEquiv,BusScale,TimeDomainSelected,LSName,BusMonEle,BusVoltLim,BusVoltLimLow,BusVoltLimHigh,LPOPFConstraint,BusLossSensMW,BusLossSensMVR,DCLossMultiplier,PVmonBusVoltage,PVMonBusVoltageKV,PVmonBusAngle,pvMonVQSense,PVmonBusPLoad,PVmonBusQLoad,PVMonBusShunt,qvBusMinVolt,qvBusMaxVolt,qvBusStepSize,CustomString,CustomString:1,CustomString:2,,,,,,,,,,
130048,DALLAS 2 1,69,1.015383,-27.704775,0,0,5,1,3,1319,NO ,Connected,,,newbus 138,70.0614,-0.48354,0.899,-0.4721,50.1978,57.4583,-7.2605,0,-0.0029,-0.0029,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0307,-0.0029,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130049,DALLAS 3 1,69,1.040119,-28.495208,0,0,5,1,3,1320,NO ,Connected,,,newbus 138,71.7682,-0.497335,0.9141,-0.4962,50.1882,57.4583,-7.2701,0,0.136,0.136,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0324,0.0172,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130050,DALLAS 4 1,69,1.029415,-28.182906,0,0,5,1,3,1321,NO ,Connected,,,newbus 138,71.0296,-0.491884,0.9074,-0.4862,50.1927,57.4583,-7.2656,0,0.0731,0.0731,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0318,0.0082,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130051,DALLAS 5 1,138,1.003792,-20.102747,0,0,5,1,3,1322,NO ,Connected,,,newbus 138,138.5233,-0.350859,0.9426,-0.345,50.449,57.4583,-7.0093,0,-0.0413,-0.0413,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0069,-0.0094,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130052,DALLAS 5 2,69,1.025301,-26.518266,0,0,5,1,3,1322,NO ,Connected,,,newbus 138,70.7458,-0.462831,0.9174,-0.4578,50.3298,57.4583,-7.1285,0,-0.0155,-0.0155,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0118,-0.0049,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130053,DALLAS 6 1,138,1.009982,-28.270362,0,0,5,1,3,1323,NO ,Connected,,,newbus 138,139.3776,-0.493411,0.8895,-0.4784,50.0838,57.4583,-7.3745,0,-0.0382,-0.0382,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0486,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130054,DALLAS 6 2,69,1.008512,-28.86667,0,0,5,1,3,1323,NO ,Connected,,,newbus 138,69.5873,-0.503818,0.8832,-0.4869,50.0966,57.4583,-7.3617,0,-0.0102,-0.0102,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0462,-0.0027,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130055,DUNCANVILLE 2 1,69,0.995708,-27.713164,0,0,5,1,3,1324,NO ,Connected,,,newbus 138,68.7038,-0.483686,0.8815,-0.463,50.1877,57.4583,-7.2706,0,-0.1045,-0.1045,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0348,-0.0151,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130056,DALLAS 7 1,69,1.000562,-28.26006,0,0,5,1,3,1325,NO ,Connected,,,newbus 138,69.0388,-0.493231,0.8813,-0.4737,50.1754,57.4583,-7.2829,0,-0.0883,-0.0883,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0363,-0.013,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130057,DALLAS 8 1,69,1.021344,-28.269401,0,0,5,1,3,1326,NO ,Connected,,,newbus 138,70.4727,-0.493394,0.8995,-0.4837,50.169,57.4583,-7.2893,0,0.0263,0.0263,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0352,0.0018,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130058,DUNCANVILLE 3 1,69,1.005743,-27.90046,0,0,5,1,3,1327,NO ,Connected,,,newbus 138,69.3963,-0.486955,0.8888,-0.4706,50.1846,57.4583,-7.2737,0,-0.0615,-0.0615,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0345,-0.0097,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130059,DUNCANVILLE 4 1,69,0.99469,-28.602795,0,0,5,1,3,1328,NO ,Connected,,,newbus 138,68.6336,-0.499213,0.8733,-0.4762,50.1297,57.4583,-7.3287,0,-0.1082,-0.1082,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0429,-0.0156,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130060,DALLAS 9 1,69,1.013325,-27.441836,0,0,5,1,3,1329,NO ,Connected,,,newbus 138,69.9194,-0.47895,0.8993,-0.467,50.212,57.4583,-7.2463,0,-0.0309,-0.0309,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0289,-0.0068,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130061,DUNCANVILLE 5 1,69,1.008064,-26.678958,0,0,5,1,3,1330,NO ,Connected,,,newbus 138,69.5564,-0.465636,0.9007,-0.4526,50.2378,57.4583,-7.2205,0,-0.0618,-0.0618,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0261,-0.0105,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130062,DALLAS 10 1,69,1.019251,-27.688987,0,0,5,1,3,1331,NO ,Connected,,,newbus 138,70.3284,-0.483264,0.9025,-0.4736,50.21,57.4583,-7.2483,0,0.0174,0.0174,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0289,0,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130063,GRAND PRAIRIE 1 1,69,1.00206,-28.374267,0,0,5,1,3,1332,NO ,Connected,,,newbus 138,69.1422,-0.495224,0.8817,-0.4762,50.1453,57.4583,-7.313,0,-0.0704,-0.0704,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0402,-0.0105,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130064,DALLAS 11 1,69,1.024315,-27.304397,0,0,5,1,3,1333,NO ,Connected,,,newbus 138,70.6778,-0.476552,0.9102,-0.4699,50.2737,57.4583,-7.1846,0,-0.0069,-0.0069,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0196,-0.0035,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130065,DALLAS 12 1,69,1.01418,-27.27126,0,0,5,1,3,1334,NO ,Connected,,,newbus 138,69.9784,-0.475973,0.9015,-0.4647,50.222,57.4583,-7.2363,0,-0.0303,-0.0303,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0277,-0.0066,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130066,DUNCANVILLE 6 1,138,1.037772,-23.872133,0,0,5,1,3,1335,NO ,Connected,,,newbus 138,143.2125,-0.416647,0.949,-0.42,50.3379,57.4583,-7.1204,0,-0.0242,-0.0242,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0128,-0.0043,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130067,DUNCANVILLE 6 2,69,1.014514,-27.22935,0,0,5,1,3,1335,NO ,Connected,,,newbus 138,70.0015,-0.475242,0.9021,-0.4642,50.2625,57.4583,-7.1958,0,-0.0414,-0.0414,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0233,-0.0071,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130068,DUNCANVILLE 7 1,138,1.027022,-25.02933,0,0,5,1,3,1336,NO ,Connected,,,newbus 138,141.729,-0.436844,0.9306,-0.4345,50.2885,57.4583,-7.1698,0,-0.0427,-0.0427,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0198,-0.0069,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130069,DUNCANVILLE 7 2,69,1.011016,-27.598557,0,0,5,1,3,1336,NO ,Connected,,,newbus 138,69.7601,-0.481686,0.896,-0.4684,50.2532,57.4583,-7.2051,0,-0.0557,-0.0557,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0251,-0.0087,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130070,DUNCANVILLE 8 1,69,1.009022,-27.463714,0,0,5,1,3,1337,NO ,Connected,,,newbus 138,69.6225,-0.479332,0.8953,-0.4653,50.2017,57.4583,-7.2566,0,-0.0486,-0.0486,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0313,-0.0086,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130071,DALLAS 13 1,69,1.014751,-27.415714,0,0,5,1,3,1338,NO ,Connected,,,newbus 138,70.0178,-0.478494,0.9008,-0.4672,50.2206,57.4583,-7.2377,0,-0.025,-0.025,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0276,-0.006,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130072,DALLAS 14 1,69,1.018846,-26.789278,0,0,5,1,3,1339,NO ,Connected,,,newbus 138,70.3004,-0.467561,0.9095,-0.4592,50.2767,57.4583,-7.1816,0,-0.0287,-0.0287,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0195,-0.0067,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130073,MESQUITE 1 1,69,1.033405,-27.538553,0,0,5,1,3,1340,NO ,Connected,,,newbus 138,71.305,-0.480638,0.9163,-0.4778,50.2072,57.4583,-7.2511,0,0.0643,0.0643,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0277,0.0077,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Sunnyvale,Dallas County,Texas
130074,BALCH SPRINGS 4 1,138,1.022053,-23.894837,0,0,5,1,3,1341,NO ,Connected,,,newbus 138,141.0433,-0.417044,0.9345,-0.414,50.3433,57.4583,-7.115,0,-0.0258,-0.0258,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0071,-0.0059,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Balch Springs,Dallas County,Texas
130075,BALCH SPRINGS 4 2,69,1.023885,-26.711785,0,0,5,1,3,1341,NO ,Connected,,,newbus 138,70.6481,-0.466209,0.9146,-0.4602,50.3259,57.4583,-7.1325,0,-0.0348,-0.0348,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0106,-0.0072,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Balch Springs,Dallas County,Texas
130076,SUNNYVALE 1 1,138,1.027351,-22.63738,0,0,5,1,3,1342,NO ,Connected,,,newbus 138,141.7745,-0.395097,0.9482,-0.3954,50.4044,57.4583,-7.0539,0,-0.0179,-0.0179,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0008,-0.0038,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130077,SUNNYVALE 1 2,69,1.031261,-25.753757,0,0,5,1,3,1342,NO ,Connected,,,newbus 138,71.157,-0.449488,0.9288,-0.4481,50.3734,57.4583,-7.0849,0,-0.0198,-0.0198,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0041,-0.0041,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130078,SUNNYVALE 2 1,69,1.027531,-27.142932,0,0,5,1,3,1343,NO ,Connected,,,newbus 138,70.8996,-0.473734,0.9144,-0.4688,50.2317,57.4583,-7.2266,0,0.0162,0.0162,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0242,0.001,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Sunnyvale,Dallas County,Texas
130079,BALCH SPRINGS 5 1,69,1.025212,-27.79126,0,0,5,1,3,1344,NO ,Connected,,,newbus 138,70.7396,-0.485049,0.907,-0.478,50.2334,57.4583,-7.2249,0,-0.0003,-0.0003,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0241,-0.0019,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130080,MESQUITE 2 1,138,1.023443,-24.399991,0,0,5,1,3,1345,NO ,Connected,,,newbus 138,141.2351,-0.42586,0.932,-0.4228,50.2972,57.4583,-7.1611,0,-0.005,-0.005,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0147,-0.0021,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130081,MESQUITE 2 2,69,1.028626,-26.391041,0,0,5,1,3,1345,NO ,Connected,,,newbus 138,70.9752,-0.460611,0.9214,-0.4572,50.2949,57.4583,-7.1634,0,-0.0029,-0.0029,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0152,-0.0018,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130082,MESQUITE 3 1,138,1.022832,-25.407375,0,0,5,1,3,1346,NO ,Connected,,,newbus 138,141.1508,-0.443442,0.9239,-0.4388,50.2581,57.4583,-7.2002,0,0.0011,0.0011,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0204,-0.0013,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130083,MESQUITE 3 2,69,1.02715,-28.528734,0,0,5,1,3,1346,NO ,Connected,,,newbus 138,70.8733,-0.49792,0.9024,-0.4906,50.1915,57.4583,-7.2668,0,0.0196,0.0196,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0301,0.0011,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130084,MESQUITE 4 1,69,1.022537,-28.045467,0,0,5,1,3,1347,NO ,Connected,,,newbus 138,70.5551,-0.489486,0.9025,-0.4808,50.2222,57.4583,-7.2361,0,-0.0065,-0.0065,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.026,-0.0029,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130085,HUTCHINS 1 1,69,1.021907,-27.163813,0,0,5,1,3,1348,NO ,Connected,,,newbus 138,70.5116,-0.474098,0.9092,-0.4665,50.2889,57.4583,-7.1694,0,-0.0334,-0.0334,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0162,-0.0069,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130086,MESQUITE 5 1,69,1.021227,-28.347878,0,0,5,1,3,1349,NO ,Connected,,,newbus 138,70.4646,-0.494764,0.8988,-0.4849,50.1933,57.4583,-7.265,0,0.0006,0.0006,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0306,-0.0019,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130087,DALLAS 15 1,69,0.991641,-25.249254,0,0,5,1,3,1350,NO ,Connected,,,newbus 138,68.4232,-0.440683,0.8969,-0.423,50.3393,57.4583,-7.119,0,-0.0836,-0.0836,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0094,-0.0156,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130088,MESQUITE 6 1,69,1.024194,-29.097983,0,0,5,1,3,1351,NO ,Connected,,,newbus 138,70.6694,-0.507856,0.8949,-0.4981,50.1411,57.4583,-7.3172,0,0.0303,0.0303,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0377,0.0025,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mesquite,Dallas County,Texas
130089,MESQUITE 7 1,69,1.023989,-29.785557,0,0,5,1,3,1352,NO ,Connected,,,newbus 138,70.6553,-0.519856,0.8887,-0.5087,50.0934,57.4583,-7.3649,0,0.0447,0.0447,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0446,0.0048,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130090,BALCH SPRINGS 6 1,138,1.020576,-22.535999,0,0,5,1,3,1353,NO ,Connected,,,newbus 138,140.8394,-0.393327,0.9426,-0.3911,50.3735,57.4583,-7.0848,0,-0.0235,-0.0235,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0033,-0.0054,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130091,BALCH SPRINGS 6 2,69,1.025048,-27.045398,0,0,5,1,3,1353,NO ,Connected,,,newbus 138,70.7283,-0.472031,0.913,-0.4661,50.3091,57.4583,-7.1492,0,-0.0256,-0.0256,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0134,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130092,BALCH SPRINGS 7 1,69,1.02104,-26.952874,0,0,5,1,3,1354,NO ,Connected,,,newbus 138,70.4518,-0.470416,0.9101,-0.4628,50.2988,57.4583,-7.1595,0,-0.0418,-0.0418,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0145,-0.0082,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130093,BALCH SPRINGS 8 1,69,1.022982,-26.691179,0,0,5,1,3,1355,NO ,Connected,,,newbus 138,70.5857,-0.465849,0.914,-0.4595,50.3085,57.4583,-7.1498,0,-0.027,-0.027,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0138,-0.0061,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130094,DALLAS 16 1,69,1.025319,-30.472124,0,0,5,1,3,1356,NO ,Connected,,,newbus 138,70.747,-0.531839,0.8837,-0.52,50.0465,57.4583,-7.4119,0,0.0645,0.0645,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0513,0.0079,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130095,BALCH SPRINGS 9 1,69,1.023145,-27.707397,0,0,5,1,3,1357,NO ,Connected,,,newbus 138,70.597,-0.483585,0.9058,-0.4757,50.2448,57.4583,-7.2135,0,-0.0117,-0.0117,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0227,-0.0037,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130096,MESQUITE 8 1,138,1.021862,-26.002941,0,0,5,1,3,1358,NO ,Connected,,,newbus 138,141.017,-0.453837,0.9184,-0.448,50.2374,57.4583,-7.2209,0,0.0005,0.0005,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0235,-0.0015,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130097,MESQUITE 8 2,69,1.023036,-28.147584,0,0,5,1,3,1358,NO ,Connected,,,newbus 138,70.5895,-0.491268,0.902,-0.4826,50.2169,57.4583,-7.2414,0,-0.0029,-0.0029,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0267,-0.0024,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130098,DALLAS 17 1,69,0.988949,-25.690973,0,0,5,1,3,1359,NO ,Connected,,,newbus 138,68.2375,-0.448392,0.8912,-0.4287,50.2926,57.4583,-7.1657,0,-0.0872,-0.0872,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0161,-0.016,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130099,MESQUITE 9 1,69,1.022819,-28.420922,0,0,5,1,3,1360,NO ,Connected,,,newbus 138,70.5745,-0.496039,0.8995,-0.4868,50.193,57.4583,-7.2653,0,0.0048,0.0048,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0303,-0.0013,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130100,DALLAS 18 1,138,1.002444,-21.339961,0,0,5,1,3,1361,NO ,Connected,,,newbus 138,138.3372,-0.372453,0.9337,-0.3648,50.3991,57.4583,-7.0592,0,-0.0421,-0.0421,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0,-0.0098,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130101,DALLAS 18 2,69,0.99425,-24.931838,0,0,5,1,3,1361,NO ,Connected,,,newbus 138,68.6032,-0.435143,0.9016,-0.4191,50.3729,57.4583,-7.0854,0,-0.0778,-0.0778,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0046,-0.0148,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130102,MESQUITE 10 1,138,1.022308,-26.99529,0,0,5,1,3,1362,NO ,Connected,,,newbus 138,141.0785,-0.471157,0.9109,-0.464,50.1874,57.4583,-7.2709,0,0.0176,0.0176,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0307,0.001,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130103,MESQUITE 10 2,69,1.026367,-29.289887,0,0,5,1,3,1362,NO ,Connected,,,newbus 138,70.8193,-0.511205,0.8952,-0.5021,50.1488,57.4583,-7.3095,0,0.0298,0.0298,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0366,0.0027,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130104,DALLAS 19 1,138,0.993266,-19.610797,0,0,5,1,3,1363,NO ,Connected,,,newbus 138,137.0707,-0.342273,0.9357,-0.3334,50.4182,57.4583,-7.0401,0,-0.0526,-0.0526,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0042,-0.0133,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130105,DALLAS 19 2,69,1.022999,-25.139018,0,0,5,1,3,1363,NO ,Connected,,,newbus 138,70.5869,-0.438759,0.9261,-0.4346,50.4116,57.4583,-7.0467,0,-0.0538,-0.0538,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0001,-0.0111,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130106,LANCASTER 1 1,138,0.991003,-18.844583,0,0,5,1,3,1364,NO ,Connected,,,newbus 138,136.7585,-0.3289,0.9379,-0.3201,50.4305,57.4583,-7.0278,0,-0.0545,-0.0545,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0067,-0.0143,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
130107,LANCASTER 1 2,69,1.003828,-21.445907,0,0,5,1,3,1364,NO ,Connected,,,newbus 138,69.2641,-0.374302,0.9343,-0.367,50.4693,57.4583,-6.989,0,-0.0643,-0.0643,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0093,-0.0145,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Dallas,Dallas County,Texas
