SubNum,SubName,SubID,Latitude,Longitude,LatitudeString,LongitudeString
1401,CARROLLTON 6,1401,32.8885,-96.8815, 32:53:18.600 N, 96:52:53.400 W
1402,CARROLLTON 7,1402,32.9425,-96.8964, 32:56:33.000 N, 96:53:47.040 W
1403,CARROLLTON 8,1403,32.8714,-96.8986, 32:52:17.040 N, 96:53:54.960 W
1404,DALLAS 23,1404,32.8403,-96.7028, 32:50:25.080 N, 96:42:10.080 W
1405,GARLAND 1,1405,32.8568,-96.6841, 32:51:24.480 N, 96:41:02.760 W
1406,MESQUITE 11,1406,32.8181,-96.6217, 32:49:05.160 N, 96:37:18.120 W
1407,MESQUITE 12,1407,32.8143,-96.6382, 32:48:51.480 N, 96:38:17.520 W
1408,MESQUITE 13,1408,32.8395,-96.6693, 32:50:22.200 N, 96:40:09.480 W
1409,MESQUITE 14,1409,32.833,-96.6469, 32:49:58.800 N, 96:38:48.840 W
1410,MESQUITE 15,1410,32.8267,-96.6372, 32:49:36.120 N, 96:38:13.920 W
1411,MESQUITE 16,1411,32.8075,-96.6612, 32:48:27.000 N, 96:39:40.320 W
1412,GARLAND 2,1412,32.8564,-96.7074, 32:51:23.040 N, 96:42:26.640 W
1413,MESQUITE 17,1413,32.8317,-96.6972, 32:49:54.120 N, 96:41:49.920 W
1414,MESQUITE 18,1414,32.8259,-96.6516, 32:49:33.240 N, 96:39:05.760 W
1415,MESQUITE 19,1415,32.8303,-96.6298, 32:49:49.080 N, 96:37:47.280 W
1416,MESQUITE 20,1416,32.8197,-96.6711, 32:49:10.920 N, 96:40:15.960 W
1417,MESQUITE 21,1417,32.8254,-96.6615, 32:49:31.440 N, 96:39:41.400 W
1418,MESQUITE 22,1418,32.824,-96.687, 32:49:26.400 N, 96:41:13.200 W
1419,MESQUITE 23,1419,32.8454,-96.6948, 32:50:43.440 N, 96:41:41.280 W
1420,MESQUITE 24,1420,32.8462,-96.6713, 32:50:46.320 N, 96:40:16.680 W
1421,MESQUITE 25,1421,32.8438,-96.6545, 32:50:37.680 N, 96:39:16.200 W
1422,MESQUITE 26,1422,32.8352,-96.6817, 32:50:06.720 N, 96:40:54.120 W
1423,MESQUITE 27,1423,32.8335,-96.6653, 32:50:00.600 N, 96:39:55.080 W
1424,MESQUITE 28,1424,32.8206,-96.6725, 32:49:14.160 N, 96:40:21.000 W
1425,MESQUITE 29,1425,32.8168,-96.612, 32:49:00.480 N, 96:36:43.200 W
1426,MESQUITE 30,1426,32.8064,-96.6474, 32:48:23.040 N, 96:38:50.640 W
1427,GARLAND 3,1427,32.8577,-96.6954, 32:51:27.720 N, 96:41:43.440 W
1428,GARLAND 4,1428,32.8499,-96.6789, 32:50:59.640 N, 96:40:44.040 W
1429,MESQUITE 31,1429,32.8164,-96.6518, 32:48:59.040 N, 96:39:06.480 W
1430,MESQUITE 32,1430,32.8099,-96.6374, 32:48:35.640 N, 96:38:14.640 W
1431,GARLAND 5,1431,32.8674,-96.7088, 32:52:02.640 N, 96:42:31.680 W
1432,MESQUITE 33,1432,32.8098,-96.6237, 32:48:35.280 N, 96:37:25.320 W
1433,LANCASTER 3,1433,32.6091,-96.7667, 32:36:32.760 N, 96:46:00.120 W
1434,LANCASTER 4,1434,32.599,-96.7688, 32:35:56.400 N, 96:46:07.680 W
1435,DESOTO 3,1435,32.6359,-96.8324, 32:38:09.240 N, 96:49:56.640 W
1436,LANCASTER 5,1436,32.5934,-96.7659, 32:35:36.240 N, 96:45:57.240 W
1437,LANCASTER 6,1437,32.6181,-96.7673, 32:37:05.160 N, 96:46:02.280 W
1438,DESOTO 4,1438,32.6071,-96.8361, 32:36:25.560 N, 96:50:09.960 W
1439,DESOTO 5,1439,32.6331,-96.8576, 32:37:59.160 N, 96:51:27.360 W
1440,DESOTO 6,1440,32.5624,-96.8601, 32:33:44.640 N, 96:51:36.360 W
1441,LANCASTER 7,1441,32.6222,-96.7774, 32:37:19.920 N, 96:46:38.640 W
1442,LANCASTER 8,1442,32.5892,-96.7614, 32:35:21.120 N, 96:45:41.040 W
1443,LANCASTER 9,1443,32.6051,-96.7417, 32:36:18.360 N, 96:44:30.120 W
1444,WILMER 4,1444,32.5776,-96.7239, 32:34:39.360 N, 96:43:26.040 W
1445,DESOTO 7,1445,32.6174,-96.8467, 32:37:02.640 N, 96:50:48.120 W
1446,DESOTO 8,1446,32.5722,-96.8681, 32:34:19.920 N, 96:52:05.160 W
1447,DESOTO 9,1447,32.5835,-96.8397, 32:35:00.600 N, 96:50:22.920 W
1448,LANCASTER 10,1448,32.6012,-96.7557, 32:36:04.320 N, 96:45:20.520 W
1449,LANCASTER 11,1449,32.6054,-96.8174, 32:36:19.440 N, 96:49:02.640 W
1450,LANCASTER 12,1450,32.5728,-96.7463, 32:34:22.080 N, 96:44:46.680 W
1451,LANCASTER 13,1451,32.614,-96.8172, 32:36:50.400 N, 96:49:01.920 W
1452,LANCASTER 14,1452,32.6109,-96.7438, 32:36:39.240 N, 96:44:37.680 W
1453,LANCASTER 15,1453,32.6329,-96.7894, 32:37:58.440 N, 96:47:21.840 W
1454,DESOTO 10,1454,32.5737,-96.8197, 32:34:25.320 N, 96:49:10.920 W
1455,DESOTO 11,1455,32.6187,-96.8524, 32:37:07.320 N, 96:51:08.640 W
1456,HUTCHINS 2,1456,32.6206,-96.7285, 32:37:14.160 N, 96:43:42.600 W
1457,DESOTO 12,1457,32.5943,-96.8522, 32:35:39.480 N, 96:51:07.920 W
1458,DESOTO 13,1458,32.6035,-96.8646, 32:36:12.600 N, 96:51:52.560 W
1459,DESOTO 14,1459,32.6054,-96.8623, 32:36:19.440 N, 96:51:44.280 W
1460,DESOTO 15,1460,32.5775,-96.8517, 32:34:39.000 N, 96:51:06.120 W
1461,DESOTO 16,1461,32.6439,-96.829, 32:38:38.040 N, 96:49:44.400 W
1462,LANCASTER 16,1462,32.5991,-96.8116, 32:35:56.760 N, 96:48:41.760 W
1463,DESOTO 17,1463,32.6146,-96.858, 32:36:52.560 N, 96:51:28.800 W
1464,DESOTO 18,1464,32.5871,-96.8698, 32:35:13.560 N, 96:52:11.280 W
1465,DESOTO 19,1465,32.5787,-96.8585, 32:34:43.320 N, 96:51:30.600 W
1466,DESOTO 20,1466,32.5759,-96.8792, 32:34:33.240 N, 96:52:45.120 W
1467,DESOTO 21,1467,32.5564,-96.8813, 32:33:23.040 N, 96:52:52.680 W
1468,DESOTO 22,1468,32.5569,-96.8557, 32:33:24.840 N, 96:51:20.520 W
1469,DESOTO 23,1469,32.615,-96.8305, 32:36:54.000 N, 96:49:49.800 W
1470,LANCASTER 17,1470,32.6084,-96.7798, 32:36:30.240 N, 96:46:47.280 W
1471,DESOTO 24,1471,32.6043,-96.8487, 32:36:15.480 N, 96:50:55.320 W
1472,DESOTO 25,1472,32.5952,-96.8404, 32:35:42.720 N, 96:50:25.440 W
1473,DESOTO 26,1473,32.5919,-96.8298, 32:35:30.840 N, 96:49:47.280 W
1474,LANCASTER 18,1474,32.6133,-96.8008, 32:36:47.880 N, 96:48:02.880 W
1475,LANCASTER 19,1475,32.6063,-96.7896, 32:36:22.680 N, 96:47:22.560 W
1476,LANCASTER 20,1476,32.5955,-96.797, 32:35:43.800 N, 96:47:49.200 W
1477,LANCASTER 21,1477,32.5956,-96.7821, 32:35:44.160 N, 96:46:55.560 W
1478,LANCASTER 22,1478,32.5815,-96.7854, 32:34:53.400 N, 96:47:07.440 W
1479,DESOTO 27,1479,32.5614,-96.8393, 32:33:41.040 N, 96:50:21.480 W
1480,RED OAK 1,1480,32.5562,-96.8206, 32:33:22.320 N, 96:49:14.160 W
1481,RED OAK 2,1481,32.5603,-96.765, 32:33:37.080 N, 96:45:54.000 W
1482,WILMER 5,1482,32.5767,-96.7026, 32:34:36.120 N, 96:42:09.360 W
1483,WILMER 6,1483,32.5528,-96.721, 32:33:10.080 N, 96:43:15.600 W
1484,LANCASTER 23,1484,32.6322,-96.8163, 32:37:55.920 N, 96:48:58.680 W
1485,DESOTO 28,1485,32.6242,-96.8333, 32:37:27.120 N, 96:49:59.880 W
1486,LANCASTER 24,1486,32.6228,-96.7956, 32:37:22.080 N, 96:47:44.160 W
1487,DESOTO 29,1487,32.6146,-96.8652, 32:36:52.560 N, 96:51:54.720 W
1488,DESOTO 30,1488,32.6055,-96.8278, 32:36:19.800 N, 96:49:40.080 W
1489,DESOTO 31,1489,32.6256,-96.846, 32:37:32.160 N, 96:50:45.600 W
1490,LANCASTER 25,1490,32.5859,-96.7537, 32:35:09.240 N, 96:45:13.320 W
1491,DESOTO 32,1491,32.6226,-96.8504, 32:37:21.360 N, 96:51:01.440 W
1492,LANCASTER 26,1492,32.6131,-96.7404, 32:36:47.160 N, 96:44:25.440 W
1493,LANCASTER 27,1493,32.5858,-96.7614, 32:35:08.880 N, 96:45:41.040 W
1494,DESOTO 33,1494,32.5805,-96.8686, 32:34:49.800 N, 96:52:06.960 W
1495,LANCASTER 28,1495,32.6043,-96.8201, 32:36:15.480 N, 96:49:12.360 W
1496,LANCASTER 29,1496,32.6105,-96.8209, 32:36:37.800 N, 96:49:15.240 W
1497,LANCASTER 30,1497,32.6135,-96.7613, 32:36:48.600 N, 96:45:40.680 W
1498,LANCASTER 31,1498,32.6126,-96.7438, 32:36:45.360 N, 96:44:37.680 W
1499,DESOTO 34,1499,32.5985,-96.8218, 32:35:54.600 N, 96:49:18.480 W
1500,DALLAS 24,1500,32.789,-96.8129, 32:47:20.400 N, 96:48:46.440 W
1501,DALLAS 25,1501,32.8026,-96.7805, 32:48:09.360 N, 96:46:49.800 W
1502,DALLAS 26,1502,32.8276,-96.8126, 32:49:39.360 N, 96:48:45.360 W
1503,DALLAS 27,1503,32.8164,-96.839, 32:48:59.040 N, 96:50:20.400 W
1504,DALLAS 28,1504,32.8717,-96.7954, 32:52:18.120 N, 96:47:43.440 W
1505,DALLAS 29,1505,32.7995,-96.8037, 32:47:58.200 N, 96:48:13.320 W
1506,DALLAS 30,1506,32.8327,-96.8577, 32:49:57.720 N, 96:51:27.720 W
1507,DALLAS 31,1507,32.7914,-96.7692, 32:47:29.040 N, 96:46:09.120 W
1508,DALLAS 32,1508,32.856,-96.7911, 32:51:21.600 N, 96:47:27.960 W
1509,DALLAS 33,1509,32.8488,-96.8248, 32:50:55.680 N, 96:49:29.280 W
1510,DALLAS 34,1510,32.84,-96.7482, 32:50:24.000 N, 96:44:53.520 W
1511,DALLAS 35,1511,32.8652,-96.7499, 32:51:54.720 N, 96:44:59.640 W
1512,DALLAS 36,1512,32.8329,-96.791, 32:49:58.440 N, 96:47:27.600 W
1513,DALLAS 37,1513,32.8365,-96.7658, 32:50:11.400 N, 96:45:56.880 W
1514,DALLAS 38,1514,32.7991,-96.7511, 32:47:56.760 N, 96:45:03.960 W
1515,ADDISON 8,1515,32.8878,-96.778, 32:53:16.080 N, 96:46:40.800 W
1516,RICHARDSON 1,1516,32.8745,-96.73, 32:52:28.200 N, 96:43:48.000 W
1517,DALLAS 39,1517,32.8252,-96.7302, 32:49:30.720 N, 96:43:48.720 W
1518,DALLAS 40,1518,32.8135,-96.7618, 32:48:48.600 N, 96:45:42.480 W
1519,DALLAS 41,1519,32.783,-96.7791, 32:46:58.800 N, 96:46:44.760 W
1520,DALLAS 42,1520,32.8293,-96.8377, 32:49:45.480 N, 96:50:15.720 W
1521,DALLAS 43,1521,32.8118,-96.8224, 32:48:42.480 N, 96:49:20.640 W
1522,DALLAS 44,1522,32.865,-96.8069, 32:51:54.000 N, 96:48:24.840 W
1523,DALLAS 45,1523,32.8192,-96.783, 32:49:09.120 N, 96:46:58.800 W
1524,DALLAS 46,1524,32.8593,-96.765, 32:51:33.480 N, 96:45:54.000 W
1525,FERRIS 2,1525,32.5143,-96.6798, 32:30:51.480 N, 96:40:47.280 W
1526,ENNIS 3,1526,32.3154,-96.6034, 32:18:55.440 N, 96:36:12.240 W
1527,CORSICANA 3,1527,32.0977,-96.4629, 32:05:51.720 N, 96:27:46.440 W
1528,PALMER 2,1528,32.4072,-96.657, 32:24:25.920 N, 96:39:25.200 W
1529,ENNIS 4,1529,32.3024,-96.6155, 32:18:08.640 N, 96:36:55.800 W
1530,WAXAHACHIE 2,1530,32.4045,-96.8575, 32:24:16.200 N, 96:51:27.000 W
1531,ENNIS 5,1531,32.3463,-96.6432, 32:20:46.680 N, 96:38:35.520 W
1532,CORSICANA 4,1532,32.0885,-96.4549, 32:05:18.600 N, 96:27:17.640 W
1533,RED OAK 3,1533,32.4693,-96.82, 32:28:09.480 N, 96:49:12.000 W
1534,PALMER 3,1534,32.4481,-96.6218, 32:26:53.160 N, 96:37:18.480 W
1535,RED OAK 4,1535,32.4484,-96.8412, 32:26:54.240 N, 96:50:28.320 W
1536,BARRY 4,1536,32.0851,-96.5003, 32:05:06.360 N, 96:30:01.080 W
1537,RICE 3,1537,32.1344,-96.4802, 32:08:03.840 N, 96:28:48.720 W
1538,RED OAK 5,1538,32.5246,-96.7888, 32:31:28.560 N, 96:47:19.680 W
1539,WAXAHACHIE 3,1539,32.3662,-96.8322, 32:21:58.320 N, 96:49:55.920 W
1540,CORSICANA 5,1540,32.0824,-96.4749, 32:04:56.640 N, 96:28:29.640 W
1541,RED OAK 6,1541,32.5334,-96.866, 32:32:00.240 N, 96:51:57.600 W
1542,RED OAK 7,1542,32.4995,-96.882, 32:29:58.200 N, 96:52:55.200 W
1543,RED OAK 8,1543,32.5298,-96.7536, 32:31:47.280 N, 96:45:12.960 W
1544,RED OAK 9,1544,32.4769,-96.7792, 32:28:36.840 N, 96:46:45.120 W
1545,WAXAHACHIE 4,1545,32.4169,-96.8186, 32:25:00.840 N, 96:49:06.960 W
1546,BLOOMING GROVE 3,1546,32.0919,-96.7151, 32:05:30.840 N, 96:42:54.360 W
1547,RICE 4,1547,32.2435,-96.4999, 32:14:36.600 N, 96:29:59.640 W
1548,WAXAHACHIE 5,1548,32.4058,-96.8474, 32:24:20.880 N, 96:50:50.640 W
1549,ENNIS 6,1549,32.3282,-96.6324, 32:19:41.520 N, 96:37:56.640 W
1550,RED OAK 10,1550,32.5232,-96.828, 32:31:23.520 N, 96:49:40.800 W
1551,ENNIS 7,1551,32.3579,-96.6323, 32:21:28.440 N, 96:37:56.280 W
1552,RED OAK 11,1552,32.4542,-96.8427, 32:27:15.120 N, 96:50:33.720 W
1553,WORTHAM 2,1553,31.7827,-96.4631, 31:46:57.720 N, 96:27:47.160 W
1554,DAWSON 2,1554,31.8958,-96.7159, 31:53:44.880 N, 96:42:57.240 W
1555,RICHLAND 2,1555,31.9254,-96.4294, 31:55:31.440 N, 96:25:45.840 W
1556,COOLIDGE 2,1556,31.7519,-96.6521, 31:45:06.840 N, 96:39:07.560 W
1557,FORNEY 1,1557,32.727,-96.468, 32:43:37.200 N, 96:28:04.800 W
1558,KAUFMAN 4,1558,32.5768,-96.2763, 32:34:36.480 N, 96:16:34.680 W
1559,KAUFMAN 5,1559,32.5873,-96.2952, 32:35:14.280 N, 96:17:42.720 W
1560,CRANDALL 1,1560,32.6645,-96.455, 32:39:52.200 N, 96:27:18.000 W
1561,FORNEY 2,1561,32.6997,-96.3954, 32:41:58.920 N, 96:23:43.440 W
1562,CRANDALL 2,1562,32.5872,-96.4831, 32:35:13.920 N, 96:28:59.160 W
1563,SCURRY 3,1563,32.5225,-96.3504, 32:31:21.000 N, 96:21:01.440 W
1564,KAUFMAN 6,1564,32.5767,-96.245, 32:34:36.120 N, 96:14:42.000 W
1565,KEMP 2,1565,32.4304,-96.2193, 32:25:49.440 N, 96:13:09.480 W
1566,KEMP 3,1566,32.3335,-96.2105, 32:20:00.600 N, 96:12:37.800 W
1567,KEMP 4,1567,32.3373,-96.1488, 32:20:14.280 N, 96:08:55.680 W
1568,TRINIDAD 1,1568,32.2716,-96.1612, 32:16:17.760 N, 96:09:40.320 W
1569,DUNCANVILLE 14,1569,32.7232,-96.9358, 32:43:23.520 N, 96:56:08.880 W
1570,BARDWELL 2,1570,32.32,-96.675, 32:19:12.000 N, 96:40:30.000 W
1571,FORNEY 3,1571,32.7563,-96.4916, 32:45:22.680 N, 96:29:29.760 W
1572,FERRIS 3,1572,32.5398,-96.6653, 32:32:23.280 N, 96:39:55.080 W
1573,HUTCHINS 3,1573,32.6486,-96.6444, 32:38:54.960 N, 96:38:39.840 W
1574,ROUND MOUNTAIN 1,1574,30.3772,-98.3659, 30:22:37.920 N, 98:21:57.240 W
1575,ROUND MOUNTAIN 2,1575,30.4122,-98.3819, 30:24:43.920 N, 98:22:54.840 W
1576,SPICEWOOD 1,1576,30.4038,-98.1647, 30:24:13.680 N, 98:09:52.920 W
1577,DRIPPING SPRINGS 1,1577,30.2751,-98.2159, 30:16:30.360 N, 98:12:57.240 W
1578,WILLOW CITY 2,1578,30.4457,-98.5796, 30:26:44.520 N, 98:34:46.560 W
1579,MULDOON 1,1579,29.7734,-97.0021, 29:46:24.240 N, 97:00:07.560 W
1580,SMITHVILLE 1,1580,30.0193,-97.1526, 30:01:09.480 N, 97:09:09.360 W
1581,ELGIN 1,1581,30.2636,-97.3239, 30:15:48.960 N, 97:19:26.040 W
1582,ELGIN 2,1582,30.3823,-97.3047, 30:22:56.280 N, 97:18:16.920 W
1583,MC DADE 1,1583,30.3521,-97.1793, 30:21:07.560 N, 97:10:45.480 W
1584,ELGIN 3,1584,30.2579,-97.4042, 30:15:28.440 N, 97:24:15.120 W
1585,CEDAR CREEK 1,1585,30.2087,-97.4762, 30:12:31.320 N, 97:28:34.320 W
1586,PAIGE 1,1586,30.2466,-97.1395, 30:14:47.760 N, 97:08:22.200 W
1587,BASTROP 1,1587,30.1751,-97.2421, 30:10:30.360 N, 97:14:31.560 W
1588,BASTROP 2,1588,30.1472,-97.3253, 30:08:49.920 N, 97:19:31.080 W
1589,CEDAR CREEK 2,1589,30.0668,-97.5584, 30:04:00.480 N, 97:33:30.240 W
1590,DEL VALLE 1,1590,30.0502,-97.6243, 30:03:00.720 N, 97:37:27.480 W
1591,DALE 1,1591,29.9851,-97.4914, 29:59:06.360 N, 97:29:29.040 W
1592,CEDAR CREEK 3,1592,30.0574,-97.4761, 30:03:26.640 N, 97:28:33.960 W
1593,RED ROCK 1,1593,29.9839,-97.3433, 29:59:02.040 N, 97:20:35.880 W
1594,BASTROP 3,1594,30.0839,-97.2584, 30:05:02.040 N, 97:15:30.240 W
1595,SMITHVILLE 2,1595,29.9533,-97.2501, 29:57:11.880 N, 97:15:00.360 W
1596,MULDOON 2,1596,29.8614,-97.188, 29:51:41.040 N, 97:11:16.800 W
1597,ROSANKY 1,1597,29.8845,-97.3841, 29:53:04.200 N, 97:23:02.760 W
1598,PAIGE 2,1598,30.1345,-97.1506, 30:08:04.200 N, 97:09:02.160 W
1599,SMITHVILLE 3,1599,30.0072,-97.1245, 30:00:25.920 N, 97:07:28.200 W
1600,SMITHVILLE 4,1600,30.0407,-97.2303, 30:02:26.520 N, 97:13:49.080 W
1601,THRALL 1,1601,30.4385,-97.1607, 30:26:18.600 N, 97:09:38.520 W
1602,ELGIN 4,1602,30.3213,-97.4279, 30:19:16.680 N, 97:25:40.440 W
1603,RED ROCK 2,1603,29.9222,-97.4709, 29:55:19.920 N, 97:28:15.240 W
1604,CEDAR CREEK 4,1604,30.1231,-97.4441, 30:07:23.160 N, 97:26:38.760 W
1605,LA GRANGE 1,1605,29.8781,-96.9564, 29:52:41.160 N, 96:57:23.040 W
1606,PAIGE 3,1606,30.1921,-97.0234, 30:11:31.560 N, 97:01:24.240 W
1607,WEST POINT 1,1607,30.0437,-96.9984, 30:02:37.320 N, 96:59:54.240 W
1608,WEST POINT 2,1608,29.8764,-96.9888, 29:52:35.040 N, 96:59:19.680 W
1609,LINCOLN 1,1609,30.248,-97.0202, 30:14:52.800 N, 97:01:12.720 W
1610,GIDDINGS 1,1610,30.1566,-97.0112, 30:09:23.760 N, 97:00:40.320 W
1611,ELGIN 5,1611,30.3466,-97.368, 30:20:47.760 N, 97:22:04.800 W
1612,BASTROP 4,1612,30.1148,-97.3208, 30:06:53.280 N, 97:19:14.880 W
1613,SMITHVILLE 5,1613,30.006,-97.1544, 30:00:21.600 N, 97:09:15.840 W
1614,SCHULENBURG 1,1614,29.6803,-96.9124, 29:40:49.080 N, 96:54:44.640 W
1615,KINGSLAND 1,1615,30.6399,-98.3292, 30:38:23.640 N, 98:19:45.120 W
1616,MARBLE FALLS 1,1616,30.6494,-98.1898, 30:38:57.840 N, 98:11:23.280 W
1617,MARBLE FALLS 2,1617,30.4895,-98.2556, 30:29:22.200 N, 98:15:20.160 W
1618,MARBLE FALLS 3,1618,30.588,-98.232, 30:35:16.800 N, 98:13:55.200 W
1619,SPICEWOOD 2,1619,30.4911,-98.1586, 30:29:27.960 N, 98:09:30.960 W
1620,MARBLE FALLS 4,1620,30.5834,-98.1131, 30:35:00.240 N, 98:06:47.160 W
1621,THORNDALE 1,1621,30.5815,-97.1342, 30:34:53.400 N, 97:08:03.120 W
1622,THRALL 2,1622,30.4907,-97.1355, 30:29:26.520 N, 97:08:07.800 W
1623,LLANO 1,1623,30.6881,-98.7233, 30:41:17.160 N, 98:43:23.880 W
1624,KINGSLAND 2,1624,30.6079,-98.4274, 30:36:28.440 N, 98:25:38.640 W
1625,LLANO 2,1625,30.6353,-98.6929, 30:38:07.080 N, 98:41:34.440 W
1626,BUDA 1,1626,30.0865,-97.8652, 30:05:11.400 N, 97:51:54.720 W
1627,DEL VALLE 2,1627,30.0732,-97.7072, 30:04:23.520 N, 97:42:25.920 W
1628,DEL VALLE 3,1628,30.088,-97.6451, 30:05:16.800 N, 97:38:42.360 W
1629,BUDA 2,1629,30.0809,-97.8373, 30:04:51.240 N, 97:50:14.280 W
1630,AUSTIN 1,1630,30.2788,-97.7197, 30:16:43.680 N, 97:43:10.920 W
1631,AUSTIN 2,1631,30.283,-97.7568, 30:16:58.800 N, 97:45:24.480 W
1632,AUSTIN 3,1632,30.2879,-97.7445, 30:17:16.440 N, 97:44:40.200 W
1633,AUSTIN 4,1633,30.2947,-97.7357, 30:17:40.920 N, 97:44:08.520 W
1634,AUSTIN 5,1634,30.2579,-97.7232, 30:15:28.440 N, 97:43:23.520 W
1635,AUSTIN 6,1635,30.2518,-97.7599, 30:15:06.480 N, 97:45:35.640 W
1636,AUSTIN 7,1636,30.267,-97.7006, 30:16:01.200 N, 97:42:02.160 W
1637,AUSTIN 8,1637,30.3099,-97.7256, 30:18:35.640 N, 97:43:32.160 W
1638,AUSTIN 9,1638,30.326,-97.6912, 30:19:33.600 N, 97:41:28.320 W
1639,AUSTIN 10,1639,30.3314,-97.6587, 30:19:53.040 N, 97:39:31.320 W
1640,AUSTIN 11,1640,30.2293,-97.7209, 30:13:45.480 N, 97:43:15.240 W
1641,AUSTIN 12,1641,30.2793,-97.7991, 30:16:45.480 N, 97:47:56.760 W
1642,AUSTIN 13,1642,30.2985,-97.8326, 30:17:54.600 N, 97:49:57.360 W
1643,AUSTIN 14,1643,30.2754,-97.6862, 30:16:31.440 N, 97:41:10.320 W
1644,AUSTIN 15,1644,30.2279,-97.6992, 30:13:40.440 N, 97:41:57.120 W
1645,AUSTIN 16,1645,30.3091,-97.6914, 30:18:32.760 N, 97:41:29.040 W
1646,AUSTIN 17,1646,30.3012,-97.7697, 30:18:04.320 N, 97:46:10.920 W
1647,AUSTIN 18,1647,30.2365,-97.7538, 30:14:11.400 N, 97:45:13.680 W
1648,DEL VALLE 4,1648,30.1868,-97.6921, 30:11:12.480 N, 97:41:31.560 W
1649,AUSTIN 19,1649,30.3169,-97.7465, 30:19:00.840 N, 97:44:47.400 W
1650,AUSTIN 20,1650,30.2183,-97.6688, 30:13:05.880 N, 97:40:07.680 W
1651,AUSTIN 21,1651,30.3098,-97.6657, 30:18:35.280 N, 97:39:56.520 W
1652,AUSTIN 22,1652,30.2532,-97.783, 30:15:11.520 N, 97:46:58.800 W
1653,AUSTIN 23,1653,30.3165,-97.7934, 30:18:59.400 N, 97:47:36.240 W
1654,AUSTIN 24,1654,30.266,-97.7501, 30:15:57.600 N, 97:45:00.360 W
1655,AUSTIN 25,1655,30.2681,-97.7387, 30:16:05.160 N, 97:44:19.320 W
1656,AUSTIN 26,1656,30.2283,-97.7353, 30:13:41.880 N, 97:44:07.080 W
1657,AUSTIN 27,1657,30.2157,-97.6922, 30:12:56.520 N, 97:41:31.920 W
1658,AUSTIN 28,1658,30.2815,-97.6683, 30:16:53.400 N, 97:40:05.880 W
1659,AUSTIN 29,1659,30.3299,-97.7241, 30:19:47.640 N, 97:43:26.760 W
1660,AUSTIN 30,1660,30.2958,-97.7103, 30:17:44.880 N, 97:42:37.080 W
1661,SPICEWOOD 3,1661,30.4013,-98.0786, 30:24:04.680 N, 98:04:42.960 W
1662,LEANDER 1,1662,30.4993,-97.9199, 30:29:57.480 N, 97:55:11.640 W
1663,SPICEWOOD 4,1663,30.3606,-97.979, 30:21:38.160 N, 97:58:44.400 W
1664,CEDAR PARK 1,1664,30.3931,-97.9332, 30:23:35.160 N, 97:55:59.520 W
1665,SPICEWOOD 5,1665,30.3158,-97.9519, 30:18:56.880 N, 97:57:06.840 W
1666,SPICEWOOD 6,1666,30.4986,-98.0565, 30:29:54.960 N, 98:03:23.400 W
1667,LEANDER 2,1667,30.5665,-97.9559, 30:33:59.400 N, 97:57:21.240 W
1668,CEDAR PARK 2,1668,30.3777,-97.9045, 30:22:39.720 N, 97:54:16.200 W
1669,SPICEWOOD 7,1669,30.4112,-98.0441, 30:24:40.320 N, 98:02:38.760 W
1670,CEDAR PARK 3,1670,30.4529,-97.8645, 30:27:10.440 N, 97:51:52.200 W
1671,SPICEWOOD 8,1671,30.363,-98.0432, 30:21:46.800 N, 98:02:35.520 W
1672,SPICEWOOD 9,1672,30.3882,-97.9936, 30:23:17.520 N, 97:59:36.960 W
1673,LEANDER 3,1673,30.4243,-97.9447, 30:25:27.480 N, 97:56:40.920 W
1674,AUSTIN 31,1674,30.3374,-97.8711, 30:20:14.640 N, 97:52:15.960 W
1675,CEDAR PARK 4,1675,30.3921,-97.8502, 30:23:31.560 N, 97:51:00.720 W
1676,SPICEWOOD 10,1676,30.4842,-98.1039, 30:29:03.120 N, 98:06:14.040 W
1677,LEANDER 4,1677,30.581,-97.9329, 30:34:51.600 N, 97:55:58.440 W
1678,SPICEWOOD 11,1678,30.4482,-98.0625, 30:26:53.520 N, 98:03:45.000 W
1679,SPICEWOOD 12,1679,30.4354,-97.9981, 30:26:07.440 N, 97:59:53.160 W
1680,SPICEWOOD 13,1680,30.3522,-97.9697, 30:21:07.920 N, 97:58:10.920 W
1681,MANCHACA 1,1681,30.3014,-97.937, 30:18:05.040 N, 97:56:13.200 W
1682,AUSTIN 32,1682,30.3746,-97.7055, 30:22:28.560 N, 97:42:19.800 W
1683,CEDAR PARK 5,1683,30.412,-97.7394, 30:24:43.200 N, 97:44:21.840 W
1684,PFLUGERVILLE 1,1684,30.3872,-97.6902, 30:23:13.920 N, 97:41:24.720 W
1685,AUSTIN 33,1685,30.3525,-97.7256, 30:21:09.000 N, 97:43:32.160 W
1686,CEDAR PARK 6,1686,30.4331,-97.7477, 30:25:59.160 N, 97:44:51.720 W
1687,AUSTIN 34,1687,30.3411,-97.7063, 30:20:27.960 N, 97:42:22.680 W
1688,AUSTIN 35,1688,30.3551,-97.6746, 30:21:18.360 N, 97:40:28.560 W
1689,ROUND ROCK 1,1689,30.4078,-97.6996, 30:24:28.080 N, 97:41:58.560 W
1690,AUSTIN 36,1690,30.3948,-97.7615, 30:23:41.280 N, 97:45:41.400 W
1691,AUSTIN 37,1691,30.3641,-97.7001, 30:21:50.760 N, 97:42:00.360 W
1692,AUSTIN 38,1692,30.3453,-97.7524, 30:20:43.080 N, 97:45:08.640 W
